study_id,study_label,source_run_id,source_run_path,run_index,model,upstream_provider,treatment,task,source_file,merged_file,exists,source_bytes,source_sha256,source_records_or_lines
prior_relace,Previous · both models via Relace,40__v4-flash-0731__ponytail__pytest-dev__pytest-7571__r1,benchmark-results/deepseek-v4-v41-relace-20260920-185646/runs/40__v4-flash-0731__ponytail__pytest-dev__pytest-7571__r1,40,deepseek/deepseek-v4-flash-0731,relace,ponytail,pytest-dev__pytest-7571,tool-events.jsonl,traces/tool_events.jsonl,True,34734,331471f583ce94973a98a9614fa28fa8f59be3c5a128e8bdb6b2fb6d21b66b30,72
prior_relace,Previous · both models via Relace,40__v4-flash-0731__ponytail__pytest-dev__pytest-7571__r1,benchmark-results/deepseek-v4-v41-relace-20260920-185646/runs/40__v4-flash-0731__ponytail__pytest-dev__pytest-7571__r1,40,deepseek/deepseek-v4-flash-0731,relace,ponytail,pytest-dev__pytest-7571,hermes-events.jsonl,traces/hermes_events.jsonl,True,125121,5f6e53ccef18680e4e70b5fb842f361831e8dfddf24f7a7bac5dbd9978597155,150
prior_relace,Previous · both models via Relace,40__v4-flash-0731__ponytail__pytest-dev__pytest-7571__r1,benchmark-results/deepseek-v4-v41-relace-20260920-185646/runs/40__v4-flash-0731__ponytail__pytest-dev__pytest-7571__r1,40,deepseek/deepseek-v4-flash-0731,relace,ponytail,pytest-dev__pytest-7571,lifecycle-events.jsonl,traces/lifecycle_events.jsonl,True,1820,09d02661670130b12245f1a789fd32ffc2d324ec8457d6a41b6a091f7e986ab5,4
prior_relace,Previous · both models via Relace,40__v4-flash-0731__ponytail__pytest-dev__pytest-7571__r1,benchmark-results/deepseek-v4-v41-relace-20260920-185646/runs/40__v4-flash-0731__ponytail__pytest-dev__pytest-7571__r1,40,deepseek/deepseek-v4-flash-0731,relace,ponytail,pytest-dev__pytest-7571,hermes-session.trace.jsonl,traces/hermes_session_trace.jsonl,True,118410,4d63793396b0a05d63080161c2af3ed9a12e1ce3dd8a659098cb3f578b4b6fb6,74
prior_relace,Previous · both models via Relace,40__v4-flash-0731__ponytail__pytest-dev__pytest-7571__r1,benchmark-results/deepseek-v4-v41-relace-20260920-185646/runs/40__v4-flash-0731__ponytail__pytest-dev__pytest-7571__r1,40,deepseek/deepseek-v4-flash-0731,relace,ponytail,pytest-dev__pytest-7571,hermes-session.jsonl,traces/hermes_session_records.jsonl,True,159702,3f19c94b8ef471ba349aaa6ac0795b7bbf008fea0ed6634f5e04d3609565f5ca,1
prior_relace,Previous · both models via Relace,40__v4-flash-0731__ponytail__pytest-dev__pytest-7571__r1,benchmark-results/deepseek-v4-v41-relace-20260920-185646/runs/40__v4-flash-0731__ponytail__pytest-dev__pytest-7571__r1,40,deepseek/deepseek-v4-flash-0731,relace,ponytail,pytest-dev__pytest-7571,hermes-session.json,traces/hermes_session_records.jsonl,True,178860,6822aa1eb0a773dde544f9472bb42a1479717e071cd28f35e72b7d6efad453dd,1
prior_relace,Previous · both models via Relace,40__v4-flash-0731__ponytail__pytest-dev__pytest-7571__r1,benchmark-results/deepseek-v4-v41-relace-20260920-185646/runs/40__v4-flash-0731__ponytail__pytest-dev__pytest-7571__r1,40,deepseek/deepseek-v4-flash-0731,relace,ponytail,pytest-dev__pytest-7571,usage.json,traces/usage_records.jsonl,True,959,d54e50343440ad87e5453a3c2b6a45033039af5ca60d5be9a0c083cba55648fc,1
prior_relace,Previous · both models via Relace,40__v4-flash-0731__ponytail__pytest-dev__pytest-7571__r1,benchmark-results/deepseek-v4-v41-relace-20260920-185646/runs/40__v4-flash-0731__ponytail__pytest-dev__pytest-7571__r1,40,deepseek/deepseek-v4-flash-0731,relace,ponytail,pytest-dev__pytest-7571,timing-summary.json,traces/timing_summaries.jsonl,True,1400,bb5d990a28e5b0e8b21121af864404186179ebb5064c1957ee03254641e7fa4f,1
prior_relace,Previous · both models via Relace,40__v4-flash-0731__ponytail__pytest-dev__pytest-7571__r1,benchmark-results/deepseek-v4-v41-relace-20260920-185646/runs/40__v4-flash-0731__ponytail__pytest-dev__pytest-7571__r1,40,deepseek/deepseek-v4-flash-0731,relace,ponytail,pytest-dev__pytest-7571,treatment-evidence.json,traces/treatment_evidence.jsonl,True,1900,9fdec7dc6df6c9ed2277647d96ddeab68149ec33f245ed2d723576db4cc3dc6a,1
prior_relace,Previous · both models via Relace,40__v4-flash-0731__ponytail__pytest-dev__pytest-7571__r1,benchmark-results/deepseek-v4-v41-relace-20260920-185646/runs/40__v4-flash-0731__ponytail__pytest-dev__pytest-7571__r1,40,deepseek/deepseek-v4-flash-0731,relace,ponytail,pytest-dev__pytest-7571,model.patch,traces/model_patches.jsonl,True,1301,6b98f0f5821febfeb608ca98a5df11c13aaa167ef407242f5fcdfb36ebb548af,1
current_mixed_provider,Current · V4 via Relace; V4.1 via DeepSeek,01__v4-1-flash__caveman_ponytail__django__django-13516__r1,benchmark-results/deepseek-v4-v41-relace-deepseek-seed-260924/runs/01__v4-1-flash__caveman_ponytail__django__django-13516__r1,1,deepseek/deepseek-v4.1-flash-20260910,deepseek,caveman_ponytail,django__django-13516,api-events.jsonl,traces/api_events.jsonl,True,115305,e15ee9063436b5621ff7425bc92d3cc985dc473766c082ecaf5bc20c8fd13f40,96
current_mixed_provider,Current · V4 via Relace; V4.1 via DeepSeek,01__v4-1-flash__caveman_ponytail__django__django-13516__r1,benchmark-results/deepseek-v4-v41-relace-deepseek-seed-260924/runs/01__v4-1-flash__caveman_ponytail__django__django-13516__r1,1,deepseek/deepseek-v4.1-flash-20260910,deepseek,caveman_ponytail,django__django-13516,tool-events.jsonl,traces/tool_events.jsonl,True,50983,05a03f663befdf71cf4ece2d4a3b97a6763e99d7d613db2ee5367e74ebcfe411,105
current_mixed_provider,Current · V4 via Relace; V4.1 via DeepSeek,01__v4-1-flash__caveman_ponytail__django__django-13516__r1,benchmark-results/deepseek-v4-v41-relace-deepseek-seed-260924/runs/01__v4-1-flash__caveman_ponytail__django__django-13516__r1,1,deepseek/deepseek-v4.1-flash-20260910,deepseek,caveman_ponytail,django__django-13516,hermes-events.jsonl,traces/hermes_events.jsonl,True,168629,11b13be0fef1f04e1bf6b3af006519e58adc8b9a889328f36e9e6853eadf49f6,206
current_mixed_provider,Current · V4 via Relace; V4.1 via DeepSeek,01__v4-1-flash__caveman_ponytail__django__django-13516__r1,benchmark-results/deepseek-v4-v41-relace-deepseek-seed-260924/runs/01__v4-1-flash__caveman_ponytail__django__django-13516__r1,1,deepseek/deepseek-v4.1-flash-20260910,deepseek,caveman_ponytail,django__django-13516,lifecycle-events.jsonl,traces/lifecycle_events.jsonl,True,2341,db5b0ff1daab7b8626aa521829e2b20ae5592f049dc0f4585b5304d5060c6369,5
current_mixed_provider,Current · V4 via Relace; V4.1 via DeepSeek,01__v4-1-flash__caveman_ponytail__django__django-13516__r1,benchmark-results/deepseek-v4-v41-relace-deepseek-seed-260924/runs/01__v4-1-flash__caveman_ponytail__django__django-13516__r1,1,deepseek/deepseek-v4.1-flash-20260910,deepseek,caveman_ponytail,django__django-13516,hermes-session.trace.jsonl,traces/hermes_session_trace.jsonl,True,132271,23758e40907d2c287b2f0887468398f204421b2d95cf4cc858192c53640df486,101
current_mixed_provider,Current · V4 via Relace; V4.1 via DeepSeek,01__v4-1-flash__caveman_ponytail__django__django-13516__r1,benchmark-results/deepseek-v4-v41-relace-deepseek-seed-260924/runs/01__v4-1-flash__caveman_ponytail__django__django-13516__r1,1,deepseek/deepseek-v4.1-flash-20260910,deepseek,caveman_ponytail,django__django-13516,hermes-session.jsonl,traces/hermes_session_records.jsonl,True,181620,8e1c98c770fe5a57740f1dffc837582ca7a697213bcdc5c4baecbacc8e3fc15a,1
current_mixed_provider,Current · V4 via Relace; V4.1 via DeepSeek,01__v4-1-flash__caveman_ponytail__django__django-13516__r1,benchmark-results/deepseek-v4-v41-relace-deepseek-seed-260924/runs/01__v4-1-flash__caveman_ponytail__django__django-13516__r1,1,deepseek/deepseek-v4.1-flash-20260910,deepseek,caveman_ponytail,django__django-13516,hermes-session.json,traces/hermes_session_records.jsonl,True,207984,9950c04613fc3c9c45c2d8e163d75aacd4ffc6f3892cd7c75cb817a090d18515,1
current_mixed_provider,Current · V4 via Relace; V4.1 via DeepSeek,01__v4-1-flash__caveman_ponytail__django__django-13516__r1,benchmark-results/deepseek-v4-v41-relace-deepseek-seed-260924/runs/01__v4-1-flash__caveman_ponytail__django__django-13516__r1,1,deepseek/deepseek-v4.1-flash-20260910,deepseek,caveman_ponytail,django__django-13516,usage.json,traces/usage_records.jsonl,True,948,84ebe3f0df9cbf381f69808f16c7f4fdd6906ba9586bb0c9705e5ecac551bb38,1
current_mixed_provider,Current · V4 via Relace; V4.1 via DeepSeek,01__v4-1-flash__caveman_ponytail__django__django-13516__r1,benchmark-results/deepseek-v4-v41-relace-deepseek-seed-260924/runs/01__v4-1-flash__caveman_ponytail__django__django-13516__r1,1,deepseek/deepseek-v4.1-flash-20260910,deepseek,caveman_ponytail,django__django-13516,timing-summary.json,traces/timing_summaries.jsonl,True,1654,c915f74c20851e07498732af6e45a866b702ae2c154b7addbcb0aa3e3c85242d,1
current_mixed_provider,Current · V4 via Relace; V4.1 via DeepSeek,01__v4-1-flash__caveman_ponytail__django__django-13516__r1,benchmark-results/deepseek-v4-v41-relace-deepseek-seed-260924/runs/01__v4-1-flash__caveman_ponytail__django__django-13516__r1,1,deepseek/deepseek-v4.1-flash-20260910,deepseek,caveman_ponytail,django__django-13516,treatment-evidence.json,traces/treatment_evidence.jsonl,True,2009,f2001f866ff603da7f0e872869001ccf37b56d7a78a21f22eace50953eb57b32,1
current_mixed_provider,Current · V4 via Relace; V4.1 via DeepSeek,01__v4-1-flash__caveman_ponytail__django__django-13516__r1,benchmark-results/deepseek-v4-v41-relace-deepseek-seed-260924/runs/01__v4-1-flash__caveman_ponytail__django__django-13516__r1,1,deepseek/deepseek-v4.1-flash-20260910,deepseek,caveman_ponytail,django__django-13516,model.patch,traces/model_patches.jsonl,True,462,62f381f12538497cdcbe27037863e44b8fc6c2f2c4c27105ec1ae80d36ec7815,1
current_mixed_provider,Current · V4 via Relace; V4.1 via DeepSeek,02__v4-flash-0731__ponytail__django__django-7530__r1,benchmark-results/deepseek-v4-v41-relace-deepseek-seed-260924/runs/02__v4-flash-0731__ponytail__django__django-7530__r1,2,deepseek/deepseek-v4-flash-0731,relace,ponytail,django__django-7530,api-events.jsonl,traces/api_events.jsonl,True,59823,720f15fae6c92adeae27fe5b9a249d3853a5407c7a4cbd348ef08ff3addbb839,50
current_mixed_provider,Current · V4 via Relace; V4.1 via DeepSeek,02__v4-flash-0731__ponytail__django__django-7530__r1,benchmark-results/deepseek-v4-v41-relace-deepseek-seed-260924/runs/02__v4-flash-0731__ponytail__django__django-7530__r1,2,deepseek/deepseek-v4-flash-0731,relace,ponytail,django__django-7530,tool-events.jsonl,traces/tool_events.jsonl,True,25115,bd6fb18fb3a3b34bfa273daa46817d5e96292ceef32d049e58dd08cdb261b899,52
current_mixed_provider,Current · V4 via Relace; V4.1 via DeepSeek,02__v4-flash-0731__ponytail__django__django-7530__r1,benchmark-results/deepseek-v4-v41-relace-deepseek-seed-260924/runs/02__v4-flash-0731__ponytail__django__django-7530__r1,2,deepseek/deepseek-v4-flash-0731,relace,ponytail,django__django-7530,hermes-events.jsonl,traces/hermes_events.jsonl,True,86758,6146a9a08a094f2c12ecabc50b09ef3b32c14b9f24fe9099f9ebc43c7fef6340,106
current_mixed_provider,Current · V4 via Relace; V4.1 via DeepSeek,02__v4-flash-0731__ponytail__django__django-7530__r1,benchmark-results/deepseek-v4-v41-relace-deepseek-seed-260924/runs/02__v4-flash-0731__ponytail__django__django-7530__r1,2,deepseek/deepseek-v4-flash-0731,relace,ponytail,django__django-7530,lifecycle-events.jsonl,traces/lifecycle_events.jsonl,True,1820,1826d9225d2cceffa5841c8759373c868455496dc47d24ba533ae1b09e30250c,4
current_mixed_provider,Current · V4 via Relace; V4.1 via DeepSeek,02__v4-flash-0731__ponytail__django__django-7530__r1,benchmark-results/deepseek-v4-v41-relace-deepseek-seed-260924/runs/02__v4-flash-0731__ponytail__django__django-7530__r1,2,deepseek/deepseek-v4-flash-0731,relace,ponytail,django__django-7530,hermes-session.trace.jsonl,traces/hermes_session_trace.jsonl,True,67402,8a6a6f7029415d13e056c1e584e9220ad16bfe422e2b0c80cda0982bdaea6af9,52
current_mixed_provider,Current · V4 via Relace; V4.1 via DeepSeek,02__v4-flash-0731__ponytail__django__django-7530__r1,benchmark-results/deepseek-v4-v41-relace-deepseek-seed-260924/runs/02__v4-flash-0731__ponytail__django__django-7530__r1,2,deepseek/deepseek-v4-flash-0731,relace,ponytail,django__django-7530,hermes-session.jsonl,traces/hermes_session_records.jsonl,True,102579,9e067fe5e25a9960c2d7744121fb7a3fcd2e06a86384ac1cb3761172099eac07,1
current_mixed_provider,Current · V4 via Relace; V4.1 via DeepSeek,02__v4-flash-0731__ponytail__django__django-7530__r1,benchmark-results/deepseek-v4-v41-relace-deepseek-seed-260924/runs/02__v4-flash-0731__ponytail__django__django-7530__r1,2,deepseek/deepseek-v4-flash-0731,relace,ponytail,django__django-7530,hermes-session.json,traces/hermes_session_records.jsonl,True,116157,c2126283c508697afb7e595648006d90666cd717ce795063798c9e597c56e399,1
current_mixed_provider,Current · V4 via Relace; V4.1 via DeepSeek,02__v4-flash-0731__ponytail__django__django-7530__r1,benchmark-results/deepseek-v4-v41-relace-deepseek-seed-260924/runs/02__v4-flash-0731__ponytail__django__django-7530__r1,2,deepseek/deepseek-v4-flash-0731,relace,ponytail,django__django-7530,usage.json,traces/usage_records.jsonl,True,957,7da3bf6ae7f548c61196bf82cd8141b0454038c9a2bbecc9025233b2a2ce0e0b,1
current_mixed_provider,Current · V4 via Relace; V4.1 via DeepSeek,02__v4-flash-0731__ponytail__django__django-7530__r1,benchmark-results/deepseek-v4-v41-relace-deepseek-seed-260924/runs/02__v4-flash-0731__ponytail__django__django-7530__r1,2,deepseek/deepseek-v4-flash-0731,relace,ponytail,django__django-7530,timing-summary.json,traces/timing_summaries.jsonl,True,1411,73f02744c2eea77e1eb2f5f9b6a4be70f34ea7b0d31f171b8697685d2476a9e0,1
current_mixed_provider,Current · V4 via Relace; V4.1 via DeepSeek,02__v4-flash-0731__ponytail__django__django-7530__r1,benchmark-results/deepseek-v4-v41-relace-deepseek-seed-260924/runs/02__v4-flash-0731__ponytail__django__django-7530__r1,2,deepseek/deepseek-v4-flash-0731,relace,ponytail,django__django-7530,treatment-evidence.json,traces/treatment_evidence.jsonl,True,1934,39007c2edf5e5577e9364f654af73dad92eb0fc6f1b7c8dd32822b8fc0202689,1
current_mixed_provider,Current · V4 via Relace; V4.1 via DeepSeek,02__v4-flash-0731__ponytail__django__django-7530__r1,benchmark-results/deepseek-v4-v41-relace-deepseek-seed-260924/runs/02__v4-flash-0731__ponytail__django__django-7530__r1,2,deepseek/deepseek-v4-flash-0731,relace,ponytail,django__django-7530,model.patch,traces/model_patches.jsonl,True,770,c3590a0b092cad2ea4afcdcc8d6cc004836bba6dd3ad4855d5607781d09b8737,1
current_mixed_provider,Current · V4 via Relace; V4.1 via DeepSeek,03__v4-1-flash__caveman__django__django-16662__r1,benchmark-results/deepseek-v4-v41-relace-deepseek-seed-260924/runs/03__v4-1-flash__caveman__django__django-16662__r1,3,deepseek/deepseek-v4.1-flash-20260910,deepseek,caveman,django__django-16662,api-events.jsonl,traces/api_events.jsonl,True,91289,ae5b452fa71d0135c321ff5324a046095cd9b58251d9127bfebd9605e3247fd0,76
current_mixed_provider,Current · V4 via Relace; V4.1 via DeepSeek,03__v4-1-flash__caveman__django__django-16662__r1,benchmark-results/deepseek-v4-v41-relace-deepseek-seed-260924/runs/03__v4-1-flash__caveman__django__django-16662__r1,3,deepseek/deepseek-v4.1-flash-20260910,deepseek,caveman,django__django-16662,tool-events.jsonl,traces/tool_events.jsonl,True,37897,64e2fa35374d40fa2f08aa63f99204d317fa6eaf97fd7c756f9e480fad2de13e,78
current_mixed_provider,Current · V4 via Relace; V4.1 via DeepSeek,03__v4-1-flash__caveman__django__django-16662__r1,benchmark-results/deepseek-v4-v41-relace-deepseek-seed-260924/runs/03__v4-1-flash__caveman__django__django-16662__r1,3,deepseek/deepseek-v4.1-flash-20260910,deepseek,caveman,django__django-16662,hermes-events.jsonl,traces/hermes_events.jsonl,True,131528,0609e5f37315e1e66ebf2952ed873e959d7fa85b981aa3a3dd1543084167c7f2,159
current_mixed_provider,Current · V4 via Relace; V4.1 via DeepSeek,03__v4-1-flash__caveman__django__django-16662__r1,benchmark-results/deepseek-v4-v41-relace-deepseek-seed-260924/runs/03__v4-1-flash__caveman__django__django-16662__r1,3,deepseek/deepseek-v4.1-flash-20260910,deepseek,caveman,django__django-16662,lifecycle-events.jsonl,traces/lifecycle_events.jsonl,True,2342,50853cda6936358b4851a056504698441b814bd5cba9c5578111f9f40dda74a8,5
current_mixed_provider,Current · V4 via Relace; V4.1 via DeepSeek,03__v4-1-flash__caveman__django__django-16662__r1,benchmark-results/deepseek-v4-v41-relace-deepseek-seed-260924/runs/03__v4-1-flash__caveman__django__django-16662__r1,3,deepseek/deepseek-v4.1-flash-20260910,deepseek,caveman,django__django-16662,hermes-session.trace.jsonl,traces/hermes_session_trace.jsonl,True,115219,c8e6fabb5a4b88f33ab024dcff14c86e8471007ff458fabb505f168ae9fa1a1c,78
current_mixed_provider,Current · V4 via Relace; V4.1 via DeepSeek,03__v4-1-flash__caveman__django__django-16662__r1,benchmark-results/deepseek-v4-v41-relace-deepseek-seed-260924/runs/03__v4-1-flash__caveman__django__django-16662__r1,3,deepseek/deepseek-v4.1-flash-20260910,deepseek,caveman,django__django-16662,hermes-session.jsonl,traces/hermes_session_records.jsonl,True,151409,57a570071492244fe202c95104d958ef056a6faad9e8ee32d1ffd15cdcbdb3d5,1
current_mixed_provider,Current · V4 via Relace; V4.1 via DeepSeek,03__v4-1-flash__caveman__django__django-16662__r1,benchmark-results/deepseek-v4-v41-relace-deepseek-seed-260924/runs/03__v4-1-flash__caveman__django__django-16662__r1,3,deepseek/deepseek-v4.1-flash-20260910,deepseek,caveman,django__django-16662,hermes-session.json,traces/hermes_session_records.jsonl,True,171695,342866933e53c66fdd0aae3631d48c0a62816eb963e0f7ef71f61da2145a0a8f,1
current_mixed_provider,Current · V4 via Relace; V4.1 via DeepSeek,03__v4-1-flash__caveman__django__django-16662__r1,benchmark-results/deepseek-v4-v41-relace-deepseek-seed-260924/runs/03__v4-1-flash__caveman__django__django-16662__r1,3,deepseek/deepseek-v4.1-flash-20260910,deepseek,caveman,django__django-16662,usage.json,traces/usage_records.jsonl,True,963,004f2d4fcdaa4579d89d430765cd11c666081a9a41ff9a722c456db5f3325a26,1
current_mixed_provider,Current · V4 via Relace; V4.1 via DeepSeek,03__v4-1-flash__caveman__django__django-16662__r1,benchmark-results/deepseek-v4-v41-relace-deepseek-seed-260924/runs/03__v4-1-flash__caveman__django__django-16662__r1,3,deepseek/deepseek-v4.1-flash-20260910,deepseek,caveman,django__django-16662,timing-summary.json,traces/timing_summaries.jsonl,True,1583,2d17d5c123a99e67d3259b73ce78803a3fcd40466c00b9c76476afafcdccdea4,1
current_mixed_provider,Current · V4 via Relace; V4.1 via DeepSeek,03__v4-1-flash__caveman__django__django-16662__r1,benchmark-results/deepseek-v4-v41-relace-deepseek-seed-260924/runs/03__v4-1-flash__caveman__django__django-16662__r1,3,deepseek/deepseek-v4.1-flash-20260910,deepseek,caveman,django__django-16662,treatment-evidence.json,traces/treatment_evidence.jsonl,True,1266,426f8667fb14a7a35b9f490e5169f92db62620430d785b29f5dd8bb8e430197c,1
current_mixed_provider,Current · V4 via Relace; V4.1 via DeepSeek,03__v4-1-flash__caveman__django__django-16662__r1,benchmark-results/deepseek-v4-v41-relace-deepseek-seed-260924/runs/03__v4-1-flash__caveman__django__django-16662__r1,3,deepseek/deepseek-v4.1-flash-20260910,deepseek,caveman,django__django-16662,model.patch,traces/model_patches.jsonl,True,796,2a1001885fcef9598696f5af67708da71423290eb2a835d46d0ab576b962902d,1
current_mixed_provider,Current · V4 via Relace; V4.1 via DeepSeek,04__v4-1-flash__caveman_ponytail__django__django-16662__r1,benchmark-results/deepseek-v4-v41-relace-deepseek-seed-260924/runs/04__v4-1-flash__caveman_ponytail__django__django-16662__r1,4,deepseek/deepseek-v4.1-flash-20260910,deepseek,caveman_ponytail,django__django-16662,api-events.jsonl,traces/api_events.jsonl,True,64833,5c31f9df1bc8850433852659b7e4caf2b0daa609ecb9b59e388650d6e788f07b,54
current_mixed_provider,Current · V4 via Relace; V4.1 via DeepSeek,04__v4-1-flash__caveman_ponytail__django__django-16662__r1,benchmark-results/deepseek-v4-v41-relace-deepseek-seed-260924/runs/04__v4-1-flash__caveman_ponytail__django__django-16662__r1,4,deepseek/deepseek-v4.1-flash-20260910,deepseek,caveman_ponytail,django__django-16662,tool-events.jsonl,traces/tool_events.jsonl,True,28172,3a4af288d2380428d246e43d488284e4f5067c2ad1fc61b261a0ba4ead2267fd,58
current_mixed_provider,Current · V4 via Relace; V4.1 via DeepSeek,04__v4-1-flash__caveman_ponytail__django__django-16662__r1,benchmark-results/deepseek-v4-v41-relace-deepseek-seed-260924/runs/04__v4-1-flash__caveman_ponytail__django__django-16662__r1,4,deepseek/deepseek-v4.1-flash-20260910,deepseek,caveman_ponytail,django__django-16662,hermes-events.jsonl,traces/hermes_events.jsonl,True,95345,176d582c0f02a1b896aec5481e5130b7232b6951931e8b9a4a1ffd0e5347b6ec,117
current_mixed_provider,Current · V4 via Relace; V4.1 via DeepSeek,04__v4-1-flash__caveman_ponytail__django__django-16662__r1,benchmark-results/deepseek-v4-v41-relace-deepseek-seed-260924/runs/04__v4-1-flash__caveman_ponytail__django__django-16662__r1,4,deepseek/deepseek-v4.1-flash-20260910,deepseek,caveman_ponytail,django__django-16662,lifecycle-events.jsonl,traces/lifecycle_events.jsonl,True,2340,a8d7fe8a1277a98d8788131e06aeabe5d776988b634971fcd069d9338ce27f8a,5
current_mixed_provider,Current · V4 via Relace; V4.1 via DeepSeek,04__v4-1-flash__caveman_ponytail__django__django-16662__r1,benchmark-results/deepseek-v4-v41-relace-deepseek-seed-260924/runs/04__v4-1-flash__caveman_ponytail__django__django-16662__r1,4,deepseek/deepseek-v4.1-flash-20260910,deepseek,caveman_ponytail,django__django-16662,hermes-session.trace.jsonl,traces/hermes_session_trace.jsonl,True,81685,efc26f975dc633e6ee2ba6f3b9516474e10b06e33bd634a45ddfddb587519e3c,57
current_mixed_provider,Current · V4 via Relace; V4.1 via DeepSeek,04__v4-1-flash__caveman_ponytail__django__django-16662__r1,benchmark-results/deepseek-v4-v41-relace-deepseek-seed-260924/runs/04__v4-1-flash__caveman_ponytail__django__django-16662__r1,4,deepseek/deepseek-v4.1-flash-20260910,deepseek,caveman_ponytail,django__django-16662,hermes-session.jsonl,traces/hermes_session_records.jsonl,True,119158,f5d9a2924aacd375f65247fc1f2e489e24c5f8fcf1615808b324fda0bcdcdbfd,1
current_mixed_provider,Current · V4 via Relace; V4.1 via DeepSeek,04__v4-1-flash__caveman_ponytail__django__django-16662__r1,benchmark-results/deepseek-v4-v41-relace-deepseek-seed-260924/runs/04__v4-1-flash__caveman_ponytail__django__django-16662__r1,4,deepseek/deepseek-v4.1-flash-20260910,deepseek,caveman_ponytail,django__django-16662,hermes-session.json,traces/hermes_session_records.jsonl,True,134074,99b204936fe4bf4a9f732ba08dd59a7194ffa5a5f12845cbf0f36a6386a6b288,1
current_mixed_provider,Current · V4 via Relace; V4.1 via DeepSeek,04__v4-1-flash__caveman_ponytail__django__django-16662__r1,benchmark-results/deepseek-v4-v41-relace-deepseek-seed-260924/runs/04__v4-1-flash__caveman_ponytail__django__django-16662__r1,4,deepseek/deepseek-v4.1-flash-20260910,deepseek,caveman_ponytail,django__django-16662,usage.json,traces/usage_records.jsonl,True,945,f6f4870f0acf981f921114f5b3029e892c774480adfa7149fc6d582a784d19af,1
current_mixed_provider,Current · V4 via Relace; V4.1 via DeepSeek,04__v4-1-flash__caveman_ponytail__django__django-16662__r1,benchmark-results/deepseek-v4-v41-relace-deepseek-seed-260924/runs/04__v4-1-flash__caveman_ponytail__django__django-16662__r1,4,deepseek/deepseek-v4.1-flash-20260910,deepseek,caveman_ponytail,django__django-16662,timing-summary.json,traces/timing_summaries.jsonl,True,1479,465089d18799832c4f9aee3df6cfcb055dd7fa44863194b0ab8ab616746c03d8,1
current_mixed_provider,Current · V4 via Relace; V4.1 via DeepSeek,04__v4-1-flash__caveman_ponytail__django__django-16662__r1,benchmark-results/deepseek-v4-v41-relace-deepseek-seed-260924/runs/04__v4-1-flash__caveman_ponytail__django__django-16662__r1,4,deepseek/deepseek-v4.1-flash-20260910,deepseek,caveman_ponytail,django__django-16662,treatment-evidence.json,traces/treatment_evidence.jsonl,True,2009,f2001f866ff603da7f0e872869001ccf37b56d7a78a21f22eace50953eb57b32,1
current_mixed_provider,Current · V4 via Relace; V4.1 via DeepSeek,04__v4-1-flash__caveman_ponytail__django__django-16662__r1,benchmark-results/deepseek-v4-v41-relace-deepseek-seed-260924/runs/04__v4-1-flash__caveman_ponytail__django__django-16662__r1,4,deepseek/deepseek-v4.1-flash-20260910,deepseek,caveman_ponytail,django__django-16662,model.patch,traces/model_patches.jsonl,True,858,1e521513f3ec2dc5f779a626d45121498b346065e2923b67626d237374557b99,1
current_mixed_provider,Current · V4 via Relace; V4.1 via DeepSeek,05__v4-flash-0731__caveman_ponytail__django__django-13516__r1,benchmark-results/deepseek-v4-v41-relace-deepseek-seed-260924/runs/05__v4-flash-0731__caveman_ponytail__django__django-13516__r1,5,deepseek/deepseek-v4-flash-0731,relace,caveman_ponytail,django__django-13516,api-events.jsonl,traces/api_events.jsonl,True,79005,1087e35252bd34cb53688e54209fb95c63f17940533d7b14cbd0107569b9b687,66
current_mixed_provider,Current · V4 via Relace; V4.1 via DeepSeek,05__v4-flash-0731__caveman_ponytail__django__django-13516__r1,benchmark-results/deepseek-v4-v41-relace-deepseek-seed-260924/runs/05__v4-flash-0731__caveman_ponytail__django__django-13516__r1,5,deepseek/deepseek-v4-flash-0731,relace,caveman_ponytail,django__django-13516,tool-events.jsonl,traces/tool_events.jsonl,True,33777,4b6bd0582605f774b3b92f72b499bdb5420df2e0764da1717d2c24f22befda2e,70
current_mixed_provider,Current · V4 via Relace; V4.1 via DeepSeek,05__v4-flash-0731__caveman_ponytail__django__django-13516__r1,benchmark-results/deepseek-v4-v41-relace-deepseek-seed-260924/runs/05__v4-flash-0731__caveman_ponytail__django__django-13516__r1,5,deepseek/deepseek-v4-flash-0731,relace,caveman_ponytail,django__django-13516,hermes-events.jsonl,traces/hermes_events.jsonl,True,115101,4e7d12657bef890c738d1e76c1237ab47da441845e1e74602684c62767a41858,141
current_mixed_provider,Current · V4 via Relace; V4.1 via DeepSeek,05__v4-flash-0731__caveman_ponytail__django__django-13516__r1,benchmark-results/deepseek-v4-v41-relace-deepseek-seed-260924/runs/05__v4-flash-0731__caveman_ponytail__django__django-13516__r1,5,deepseek/deepseek-v4-flash-0731,relace,caveman_ponytail,django__django-13516,lifecycle-events.jsonl,traces/lifecycle_events.jsonl,True,2319,2df61cafc4c5ae0e2c54a2771bdd43371d95622534045a2605c13cb030f4b532,5
